"Feature"	"Mean.Timberlake_Field(n=5)"	"Mean.Timberlake_Lab(n=18)"	"StdErr.Timberlake_Field(n=5)"	"StdErr.Timberlake_Lab(n=18)"	"MWTest.UStat"	"MWTest.Pval"	"MWTest.adjPval"	"3300017993.Timberlake_Field"	"3300017994.Timberlake_Field"	"3300017930.Timberlake_Field"	"3300017936.Timberlake_Field"	"3300017927.Timberlake_Field"	"3300017822.Timberlake_Lab"	"3300017821.Timberlake_Lab"	"3300017937.Timberlake_Lab"	"3300018001.Timberlake_Lab"	"3300018006.Timberlake_Lab"	"3300017823.Timberlake_Lab"	"3300017995.Timberlake_Lab"	"3300017932.Timberlake_Lab"	"3300017926.Timberlake_Lab"	"3300017928.Timberlake_Lab"	"3300017942.Timberlake_Lab"	"3300018007.Timberlake_Lab"	"3300017924.Timberlake_Lab"	"3300017934.Timberlake_Lab"	"3300017933.Timberlake_Lab"	"3300017943.Timberlake_Lab"	"3300018012.Timberlake_Lab"	"3300017955.Timberlake_Lab"
"pfam14535"	"455.6"	"539.944444444444"	"22.7081483172891"	"48.3176764513939"	"36"	"0.538203215548753"	"0.716258504709937"	"430"	"506"	"468"	"493"	"381"	"280"	"355"	"689"	"602"	"363"	"542"	"437"	"595"	"387"	"418"	"615"	"628"	"362"	"592"	"317"	"877"	"581"	"1079"
"pfam14537"	"361.8"	"651.944444444444"	"61.8186056135206"	"108.451232141855"	"30"	"0.289934321970935"	"0.510098980144371"	"191"	"281"	"523"	"480"	"334"	"503"	"276"	"143"	"400"	"749"	"1030"	"881"	"246"	"159"	"238"	"506"	"707"	"204"	"1070"	"634"	"1553"	"730"	"1706"
"pfam14539"	"136"	"251.666666666667"	"20.0324736365732"	"42.7857559829516"	"27"	"0.191996611341611"	"0.39123922700249"	"101"	"87"	"164"	"196"	"132"	"208"	"43"	"183"	"311"	"322"	"394"	"406"	"100"	"43"	"116"	"126"	"181"	"83"	"272"	"232"	"539"	"230"	"741"
"pfam14540"	"0"	"1.5"	"0"	"1.22140495551618"	"37.5"	"0.372918601576323"	"0.585899404211635"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"
"pfam14541"	"0"	"0.333333333333333"	"0"	"0.242535625036333"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"
"pfam14542"	"160.6"	"210.666666666667"	"14.8579944810866"	"29.4664980919675"	"40"	"0.745341614906832"	"0.796760287553504"	"156"	"140"	"142"	"219"	"146"	"116"	"165"	"433"	"426"	"91"	"81"	"144"	"278"	"344"	"199"	"297"	"239"	"130"	"40"	"105"	"276"	"70"	"358"
"pfam14544"	"31.8"	"22.3888888888889"	"4.85180378828328"	"4.42079081507442"	"65.5"	"0.135746866110181"	"0.301769620419831"	"25"	"16"	"38"	"39"	"41"	"6"	"23"	"0"	"53"	"29"	"39"	"8"	"7"	"9"	"0"	"23"	"33"	"11"	"72"	"13"	"24"	"27"	"26"
"pfam14549"	"3"	"1.94444444444444"	"1.37840487520902"	"1.07700936154294"	"60"	"0.218894903619431"	"0.425028679286065"	"5"	"0"	"0"	"7"	"3"	"0"	"0"	"0"	"19"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"2"	"2"	"6"	"0"	"0"
"pfam14550"	"9"	"7"	"2.60768096208106"	"2.35563571204105"	"63"	"0.18668325758739"	"0.383287094522244"	"4"	"18"	"8"	"4"	"11"	"0"	"11"	"26"	"8"	"11"	"0"	"5"	"3"	"0"	"0"	"4"	"4"	"2"	"8"	"2"	"0"	"38"	"4"
"pfam14551"	"53.6"	"68.8333333333333"	"10.2693719379522"	"12.2248140448586"	"39"	"0.681771393662947"	"0.750492430684057"	"43"	"48"	"24"	"81"	"72"	"15"	"87"	"0"	"130"	"92"	"108"	"30"	"41"	"25"	"33"	"49"	"59"	"17"	"211"	"64"	"87"	"70"	"121"
"pfam14552"	"120.8"	"217.277777777778"	"5.30471488394994"	"32.4810458108173"	"23"	"0.10895421447438"	"0.261351817446409"	"114"	"108"	"137"	"116"	"129"	"252"	"74"	"141"	"211"	"223"	"205"	"303"	"179"	"96"	"112"	"171"	"268"	"112"	"70"	"277"	"465"	"144"	"608"
"pfam14555"	"2.8"	"1.44444444444444"	"1.74355957741627"	"0.465981445268785"	"52.5"	"0.553074713415645"	"0.733131821244618"	"0"	"6"	"8"	"0"	"0"	"2"	"5"	"0"	"4"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"3"
"pfam14557"	"27"	"15.3888888888889"	"3.57770876399966"	"2.7429516196078"	"73"	"0.0399958396459533"	"0.131250975478396"	"17"	"21"	"29"	"31"	"37"	"7"	"2"	"15"	"43"	"29"	"14"	"11"	"4"	"8"	"5"	"4"	"25"	"8"	"22"	"7"	"30"	"14"	"29"
"pfam14558"	"0"	"0.222222222222222"	"0"	"0.152443186793341"	"40"	"0.492330692019341"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam14559"	"7072"	"9972.5"	"903.249024355963"	"1564.41354931104"	"35"	"0.490950696900354"	"0.669435894685097"	"4885"	"5231"	"8671"	"9435"	"7138"	"9299"	"2541"	"4743"	"7428"	"12095"	"13481"	"12839"	"4769"	"2540"	"4340"	"7863"	"10793"	"3885"	"11923"	"9931"	"23227"	"10564"	"27244"
"pfam14561"	"257.2"	"400.888888888889"	"16.5722659886933"	"41.8515028809173"	"27.5"	"0.204893783211483"	"0.409211250733791"	"221"	"255"	"231"	"316"	"263"	"249"	"313"	"777"	"522"	"249"	"261"	"224"	"472"	"616"	"446"	"517"	"483"	"263"	"215"	"204"	"507"	"233"	"665"
"pfam14566"	"17"	"3.38888888888889"	"2.96647939483826"	"1.06684707080087"	"86.5"	"0.00142069608110696"	"0.0156727297373893"	"16"	"8"	"23"	"24"	"14"	"0"	"0"	"9"	"3"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"13"	"12"	"8"	"0"	"4"	"6"	"0"
"pfam14567"	"1.2"	"0.722222222222222"	"0.8"	"0.350588259663795"	"52.5"	"0.499093325777349"	"0.677591485394736"	"2"	"0"	"0"	"4"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"
"pfam14568"	"0"	"2.05555555555556"	"0"	"1.27179617263161"	"30"	"0.161479230002012"	"0.342277206857378"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"23"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"4"	"2"
"pfam14572"	"881.4"	"1245.83333333333"	"50.6720830438221"	"99.6329292364492"	"12"	"0.0117091146839431"	"0.0542980149975664"	"787"	"801"	"944"	"1051"	"824"	"823"	"856"	"1279"	"1353"	"1015"	"1109"	"1115"	"1267"	"1161"	"979"	"1516"	"1567"	"792"	"1067"	"1004"	"2004"	"1069"	"2449"
"pfam14574"	"438.6"	"718.333333333333"	"22.7916651432053"	"61.55819819249"	"12"	"0.0117091146839431"	"0.0542980149975664"	"473"	"432"	"453"	"481"	"354"	"333"	"664"	"744"	"789"	"401"	"604"	"493"	"817"	"935"	"714"	"924"	"665"	"523"	"573"	"449"	"958"	"912"	"1432"
"pfam14578"	"51"	"102.888888888889"	"4.27784992724149"	"19.1768325791961"	"26.5"	"0.179604963517534"	"0.369365021967808"	"53"	"45"	"50"	"66"	"41"	"22"	"187"	"11"	"304"	"117"	"128"	"55"	"74"	"17"	"32"	"78"	"80"	"31"	"247"	"66"	"105"	"171"	"127"
"pfam14579"	"1391.8"	"1618.77777777778"	"100.82678215633"	"144.560807830109"	"36"	"0.538203215548753"	"0.716258504709937"	"1234"	"1220"	"1463"	"1756"	"1286"	"1247"	"956"	"2040"	"1585"	"1599"	"1679"	"1662"	"1332"	"1121"	"1100"	"1699"	"1879"	"936"	"1261"	"1433"	"2746"	"1499"	"3364"
"pfam14580"	"0.2"	"0.111111111111111"	"0.2"	"0.111111111111111"	"51"	"0.401851891879175"	"0.617095779085421"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam14581"	"10.8"	"34.2222222222222"	"3.56931365951495"	"5.5345353971634"	"15"	"0.0276220832766326"	"0.10063653391608"	"2"	"10"	"23"	"13"	"6"	"16"	"48"	"13"	"29"	"4"	"16"	"12"	"55"	"80"	"48"	"46"	"50"	"6"	"17"	"21"	"46"	"80"	"29"
"pfam14582"	"6.6"	"9.83333333333333"	"0.748331477354788"	"1.58268820706553"	"34"	"0.431218190709333"	"0.655346106964376"	"8"	"6"	"4"	"8"	"7"	"10"	"3"	"12"	"8"	"6"	"7"	"20"	"6"	"3"	"0"	"3"	"10"	"8"	"16"	"7"	"22"	"13"	"23"
"pfam14583"	"7"	"30.7777777777778"	"2.21359436211787"	"6.12375400454707"	"9"	"0.00789483151832435"	"0.0418381863083424"	"7"	"0"	"5"	"10"	"13"	"40"	"15"	"15"	"15"	"18"	"23"	"52"	"10"	"0"	"18"	"33"	"30"	"10"	"48"	"10"	"77"	"38"	"102"
"pfam14584"	"58.2"	"56.7777777777778"	"9.15641851380768"	"14.7323741049546"	"59"	"0.314185084997195"	"0.543849252067028"	"83"	"59"	"55"	"67"	"27"	"14"	"73"	"282"	"47"	"26"	"16"	"12"	"60"	"107"	"62"	"84"	"39"	"57"	"13"	"16"	"44"	"18"	"52"
"pfam14587"	"12.2"	"41.3888888888889"	"2.08326666559997"	"5.26434479030099"	"6.5"	"0.00460048475677864"	"0.029470408315742"	"19"	"13"	"12"	"11"	"6"	"19"	"61"	"46"	"10"	"26"	"47"	"17"	"50"	"81"	"62"	"80"	"24"	"15"	"34"	"26"	"28"	"64"	"55"
"pfam14588"	"422"	"707.722222222222"	"26.6120273560659"	"67.1778346943344"	"9"	"0.00493328182115367"	"0.0302860302763339"	"363"	"438"	"439"	"505"	"365"	"662"	"466"	"816"	"814"	"600"	"653"	"709"	"686"	"559"	"585"	"809"	"873"	"435"	"310"	"565"	"1103"	"514"	"1580"
"pfam14589"	"13.2"	"8.77777777777778"	"1.65529453572468"	"2.46485831375742"	"65.5"	"0.133418793434143"	"0.298612145036819"	"8"	"11"	"14"	"17"	"16"	"2"	"4"	"39"	"0"	"9"	"11"	"3"	"9"	"5"	"0"	"13"	"0"	"17"	"17"	"0"	"4"	"25"	"0"
"pfam14592"	"14.6"	"8.88888888888889"	"3.76297754444536"	"1.77102475576947"	"62.5"	"0.203434682991868"	"0.408514137040496"	"5"	"7"	"25"	"19"	"17"	"5"	"4"	"10"	"32"	"6"	"3"	"6"	"6"	"10"	"9"	"9"	"8"	"20"	"0"	"0"	"6"	"13"	"13"
"pfam14594"	"5.4"	"1.05555555555556"	"1.69115345252878"	"0.664074481127767"	"74"	"0.00908654046118835"	"0.0452142508466573"	"4"	"0"	"5"	"9"	"9"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"11"	"0"	"0"	"0"	"0"
"pfam14595"	"118.4"	"98.9444444444444"	"24.2623164598931"	"11.8637340015262"	"56"	"0.433734465849468"	"0.655389138124357"	"65"	"86"	"135"	"204"	"102"	"89"	"70"	"76"	"80"	"130"	"108"	"92"	"50"	"43"	"71"	"70"	"109"	"42"	"74"	"98"	"154"	"202"	"223"
"pfam14597"	"61.8"	"18.1111111111111"	"11.7277448812634"	"3.25685690825409"	"86"	"0.00251376886212296"	"0.0201045918451135"	"44"	"34"	"77"	"99"	"55"	"17"	"0"	"5"	"16"	"38"	"22"	"19"	"10"	"5"	"11"	"8"	"10"	"2"	"27"	"19"	"43"	"27"	"47"
"pfam14599"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"
"pfam14601"	"1.2"	"42.3333333333333"	"0.734846922834953"	"17.5158191806329"	"17"	"0.0374034473829544"	"0.123536538031923"	"3"	"0"	"0"	"0"	"3"	"0"	"42"	"0"	"60"	"35"	"36"	"11"	"41"	"3"	"2"	"39"	"0"	"0"	"93"	"8"	"29"	"322"	"41"
"pfam14602"	"1158.2"	"1471.61111111111"	"98.2137464920262"	"154.245457108109"	"31"	"0.325180540283515"	"0.551892705326942"	"1033"	"916"	"1209"	"1498"	"1135"	"1063"	"837"	"1732"	"1703"	"1402"	"1535"	"1586"	"976"	"828"	"775"	"1363"	"1591"	"717"	"1620"	"1196"	"2691"	"1607"	"3267"
"pfam14604"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14606"	"22.6"	"22.2222222222222"	"1.6"	"4.47546364893204"	"53"	"0.575583513191558"	"0.74521387741079"	"20"	"19"	"24"	"28"	"22"	"29"	"2"	"5"	"9"	"27"	"45"	"22"	"18"	"3"	"6"	"27"	"20"	"6"	"18"	"8"	"55"	"29"	"71"
"pfam14607"	"4.2"	"12.2222222222222"	"1.2"	"3.41522500005735"	"33.5"	"0.41042178228778"	"0.626588787043848"	"0"	"4"	"4"	"7"	"6"	"16"	"2"	"0"	"4"	"2"	"20"	"20"	"11"	"3"	"0"	"6"	"3"	"2"	"8"	"11"	"45"	"17"	"50"
"pfam14610"	"0"	"0.444444444444444"	"0"	"0.315422967634344"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"3"	"0"
"pfam14614"	"0"	"2.38888888888889"	"0"	"0.863716278491554"	"25"	"0.0872412532903481"	"0.220815584848629"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"7"	"4"	"0"	"0"	"0"	"2"	"0"	"0"	"13"	"2"	"0"	"3"	"8"
"pfam14618"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14620"	"0"	"3.72222222222222"	"0"	"2.17653192321671"	"32.5"	"0.21539546112237"	"0.421149964808089"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"37"	"0"	"0"	"0"	"0"	"0"	"3"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"0"
"pfam14622"	"650.2"	"843.833333333333"	"46.7700759032953"	"80.5540150855637"	"23.5"	"0.117434231968082"	"0.275163282614161"	"596"	"536"	"678"	"813"	"628"	"624"	"447"	"993"	"813"	"801"	"815"	"855"	"710"	"641"	"637"	"935"	"986"	"448"	"647"	"646"	"1366"	"928"	"1897"
"pfam14629"	"0"	"0.222222222222222"	"0"	"0.152443186793341"	"40"	"0.492330692019341"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam14632"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam14634"	"0"	"0.888888888888889"	"0"	"0.4269429933085"	"35"	"0.283700663820397"	"0.508251748501558"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"4"	"0"	"2"	"0"	"0"	"0"	"0"	"0"
"pfam14639"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"
"pfam14641"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"
"pfam14657"	"7.6"	"62.8333333333333"	"5.15363949069005"	"11.7212309465329"	"9.5"	"0.00903620116518341"	"0.0451446532924939"	"4"	"28"	"0"	"4"	"2"	"25"	"41"	"184"	"50"	"10"	"26"	"42"	"108"	"104"	"97"	"139"	"52"	"22"	"0"	"36"	"63"	"24"	"108"
"pfam14659"	"217.8"	"1195.11111111111"	"24.6767096672145"	"140.370282707016"	"0"	"5.94371303753455e-05"	"0.00315049836013766"	"166"	"259"	"265"	"249"	"150"	"887"	"980"	"1051"	"888"	"1005"	"1168"	"1123"	"1423"	"1130"	"901"	"1471"	"1234"	"400"	"844"	"822"	"2473"	"829"	"2883"
"pfam14662"	"0"	"0.277777777777778"	"0"	"0.277777777777778"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14664"	"0"	"0.222222222222222"	"0"	"0.222222222222222"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"
"pfam14667"	"766.4"	"934.666666666667"	"78.2141930853985"	"110.524566222004"	"36"	"0.526270644792234"	"0.707308397523019"	"706"	"565"	"808"	"1038"	"715"	"603"	"776"	"957"	"1415"	"789"	"1094"	"911"	"540"	"349"	"410"	"842"	"1029"	"361"	"1108"	"693"	"1679"	"1094"	"2174"
"pfam14671"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"
"pfam14681"	"316.4"	"390.444444444444"	"13.3626344707921"	"45.5871084734355"	"36"	"0.538203215548753"	"0.716258504709937"	"327"	"341"	"285"	"345"	"284"	"218"	"395"	"887"	"464"	"179"	"186"	"192"	"516"	"626"	"399"	"585"	"496"	"307"	"199"	"169"	"398"	"320"	"492"
"pfam14682"	"0"	"0.444444444444444"	"0"	"0.304886373586682"	"40"	"0.492330692019341"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14683"	"14.2"	"77.7222222222222"	"1.98494332412792"	"13.4868140773824"	"0.5"	"0.00103370852084271"	"0.0134886127578006"	"14"	"12"	"9"	"15"	"21"	"65"	"62"	"48"	"40"	"70"	"106"	"91"	"31"	"23"	"21"	"131"	"33"	"27"	"125"	"57"	"199"	"57"	"213"
"pfam14684"	"404"	"882.166666666667"	"44.8140602936177"	"103.108174999046"	"4"	"0.000713245564504146"	"0.012159070287027"	"307"	"315"	"472"	"538"	"388"	"708"	"406"	"658"	"715"	"844"	"981"	"934"	"674"	"716"	"611"	"960"	"962"	"428"	"885"	"662"	"1736"	"792"	"2207"
"pfam14685"	"304.6"	"665.222222222222"	"33.4314223448539"	"67.6546186297117"	"3"	"0.000416059912627418"	"0.008930392149309"	"231"	"232"	"373"	"388"	"299"	"488"	"379"	"572"	"562"	"650"	"654"	"603"	"582"	"611"	"422"	"829"	"698"	"356"	"708"	"489"	"1184"	"645"	"1542"
"pfam14686"	"93.8"	"169.555555555556"	"16.6895176682851"	"26.6392288037089"	"27"	"0.191996611341611"	"0.39123922700249"	"37"	"85"	"138"	"111"	"98"	"244"	"73"	"40"	"90"	"224"	"192"	"261"	"66"	"38"	"90"	"136"	"197"	"62"	"174"	"149"	"342"	"208"	"466"
"pfam14689"	"21"	"19.6666666666667"	"3.86005181312376"	"10.2660682280387"	"67.5"	"0.0975905964815953"	"0.239672673443754"	"23"	"33"	"16"	"10"	"23"	"0"	"10"	"190"	"15"	"0"	"0"	"4"	"14"	"14"	"25"	"26"	"12"	"27"	"0"	"3"	"0"	"14"	"0"
"pfam14690"	"187.8"	"1111.16666666667"	"34.4127883206229"	"115.53309940802"	"0"	"5.94371303753455e-05"	"0.00315049836013766"	"274"	"257"	"142"	"174"	"92"	"658"	"1052"	"903"	"905"	"893"	"976"	"850"	"1789"	"1154"	"1153"	"1632"	"1310"	"584"	"695"	"739"	"1773"	"573"	"2362"
"pfam14691"	"1772.4"	"2948.55555555556"	"161.446771413986"	"286.709814607561"	"12"	"0.0117091146839431"	"0.0542980149975664"	"1417"	"1499"	"2010"	"2274"	"1662"	"2123"	"1965"	"2498"	"3043"	"3058"	"3543"	"3064"	"2485"	"1616"	"1897"	"2898"	"3142"	"1488"	"2908"	"2660"	"5080"	"3051"	"6555"
"pfam14693"	"697.8"	"784"	"65.6729777001165"	"76.4203203308984"	"40"	"0.737253159704951"	"0.795351416891926"	"612"	"517"	"755"	"905"	"700"	"557"	"389"	"984"	"723"	"809"	"847"	"793"	"587"	"483"	"504"	"854"	"925"	"432"	"689"	"723"	"1315"	"776"	"1722"
"pfam14696"	"279.8"	"123.388888888889"	"21.6873234863134"	"16.5798008630805"	"87"	"0.00197482951685926"	"0.0180138436411936"	"245"	"246"	"269"	"363"	"276"	"69"	"49"	"273"	"238"	"107"	"124"	"114"	"82"	"48"	"104"	"102"	"155"	"102"	"89"	"56"	"214"	"61"	"234"
"pfam14697"	"390.2"	"691.666666666667"	"51.6908115625979"	"92.669523160939"	"21.5"	"0.0863924593028401"	"0.219721956910354"	"281"	"283"	"433"	"558"	"396"	"573"	"441"	"228"	"768"	"876"	"943"	"809"	"396"	"190"	"402"	"526"	"595"	"251"	"843"	"690"	"1334"	"841"	"1744"
"pfam14698"	"663.6"	"922.888888888889"	"53.1954885305136"	"81.2707847276878"	"17"	"0.0403414530683885"	"0.131294740368215"	"582"	"578"	"738"	"838"	"582"	"605"	"667"	"891"	"1019"	"869"	"975"	"867"	"786"	"668"	"662"	"1008"	"1068"	"474"	"807"	"737"	"1541"	"1040"	"1928"
"pfam14699"	"0.4"	"0"	"0.4"	"0"	"54"	"0.0731397996589089"	"0.195692298687256"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14700"	"0.8"	"0.666666666666667"	"0.489897948556636"	"0.370479286817474"	"52.5"	"0.46967125305973"	"0.669435894685097"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"4"	"3"
"pfam14701"	"7.2"	"14.0555555555556"	"3.33766385365573"	"2.94333435727362"	"27"	"0.190896377257435"	"0.39110587025663"	"2"	"9"	"0"	"19"	"6"	"21"	"0"	"3"	"38"	"9"	"13"	"14"	"22"	"8"	"11"	"7"	"7"	"9"	"8"	"11"	"47"	"0"	"25"
"pfam14702"	"0"	"0.277777777777778"	"0"	"0.194794269814722"	"40"	"0.492778130690203"	"0.669435894685097"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14703"	"0"	"0.166666666666667"	"0"	"0.166666666666667"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14706"	"74.2"	"291.055555555556"	"8.89606654651369"	"43.4736395392169"	"0"	"0.000905107048211903"	"0.012159070287027"	"95"	"95"	"56"	"70"	"55"	"428"	"106"	"124"	"211"	"245"	"245"	"426"	"273"	"109"	"148"	"301"	"243"	"151"	"329"	"298"	"675"	"160"	"767"
"pfam14707"	"137.8"	"222.333333333333"	"26.2343286554087"	"31.5921724399751"	"24"	"0.129632381348628"	"0.290586459789485"	"115"	"157"	"113"	"229"	"75"	"298"	"93"	"205"	"186"	"214"	"201"	"313"	"166"	"122"	"139"	"197"	"218"	"129"	"53"	"252"	"433"	"155"	"628"
"pfam14709"	"0"	"0.111111111111111"	"0"	"0.111111111111111"	"42.5"	"0.673289979659996"	"0.74521387741079"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"
"pfam14710"	"87.6"	"54.1111111111111"	"9.80612053770501"	"8.0792192436837"	"73"	"0.0403414530683885"	"0.131294740368215"	"72"	"67"	"87"	"123"	"89"	"34"	"35"	"102"	"139"	"50"	"53"	"34"	"10"	"23"	"21"	"26"	"58"	"38"	"74"	"51"	"76"	"40"	"110"
"pfam14711"	"108.8"	"162.611111111111"	"13.5070352039224"	"16.5827571855555"	"19"	"0.0572237901156576"	"0.1698435385137"	"88"	"109"	"111"	"157"	"79"	"92"	"157"	"362"	"260"	"113"	"147"	"121"	"192"	"180"	"141"	"137"	"166"	"59"	"150"	"111"	"196"	"107"	"236"
"pfam14712"	"0.6"	"0.277777777777778"	"0.6"	"0.194794269814722"	"49.5"	"0.610386846180375"	"0.74521387741079"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"
"pfam14714"	"657.6"	"774.444444444444"	"41.0178010137062"	"78.9728265594297"	"35"	"0.490950696900354"	"0.669435894685097"	"605"	"554"	"653"	"798"	"678"	"537"	"411"	"882"	"754"	"732"	"808"	"768"	"600"	"483"	"468"	"877"	"904"	"391"	"697"	"667"	"1403"	"832"	"1726"
"pfam14715"	"188.6"	"89"	"23.0794280691702"	"13.0416627513619"	"78.5"	"0.0138592491376846"	"0.0608894392938354"	"179"	"133"	"188"	"273"	"170"	"84"	"18"	"179"	"189"	"61"	"78"	"98"	"46"	"28"	"41"	"54"	"153"	"62"	"55"	"90"	"139"	"46"	"181"
"pfam14716"	"645.2"	"1057.38888888889"	"56.15905982119"	"99.0462405673008"	"8"	"0.00356622782252073"	"0.024920593618306"	"525"	"551"	"687"	"839"	"624"	"755"	"738"	"881"	"1188"	"1000"	"1089"	"923"	"951"	"849"	"733"	"1287"	"1232"	"423"	"1040"	"842"	"1810"	"1019"	"2273"
